cohort,user,time_year,time_month,subscription,content,genres,recency_new,bounce
6,10913,2017,12,1,9,2,0.0909,0
6,10913,2018,1,1,15,3,0.1579,0
6,10913,2018,2,1,13,3,0.4286,0
6,10914,2017,12,1,3,1,0.3333,0.3333
6,10914,2018,1,1,2,1,1,0.5
6,10915,2017,12,1,2,1,0,0.5
6,10916,2017,12,1,5,4,0.1,0.5
6,10917,2017,12,1,3,2,0.3333,1
6,10917,2018,1,1,2,2,0,0.3333
6,10918,2017,12,1,1,1,1,0.5
6,10918,2018,1,1,2,1,0,0
6,10919,2017,12,1,2,1,0.5,1
6,10919,2018,1,1,5,4,0,0.75
6,10920,2017,12,1,2,1,0,0
6,10920,2018,1,1,2,1,0,0.8
6,10921,2017,12,1,7,4,0.5,0.5
6,10921,2018,1,1,8,2,0.3,0.5
6,10922,2017,12,1,2,1,0.5,0
6,10922,2018,1,1,1,1,0,0
6,10923,2017,12,1,1,1,1,0
6,10923,2018,1,1,13,1,0.2941,0.2941
6,10924,2017,12,1,1,1,1,0
6,10924,2018,1,1,2,1,0.3333,0
6,10925,2017,12,1,3,1,0.6,0
6,10926,2017,12,1,3,2,0.3333,0
6,10926,2018,1,1,5,3,0.1667,0.6667
6,10927,2017,12,1,2,2,0,0
6,10927,2018,1,1,2,1,0.5,0.5
6,10928,2017,12,1,6,3,0.6667,0
6,10929,2017,12,1,1,1,1,0
6,10929,2018,1,1,2,2,0,0.5
6,10930,2017,12,1,1,1,0,1
6,10930,2018,1,1,3,3,0,1
6,10931,2017,12,1,1,1,0,0
6,10931,2018,1,1,7,2,0.0357,0.2143
6,10932,2017,12,1,1,1,0,1
6,10932,2018,1,1,3,2,0,0.6
6,10933,2017,12,1,5,2,0.25,0.75
6,10934,2017,12,1,3,2,0.25,0.25
6,10934,2018,1,1,,,,
6,10934,2018,2,1,1,1,0,0
6,10935,2017,12,1,3,1,0,0
6,10935,2018,1,1,2,1,0,0.3333
6,10936,2017,12,1,6,1,0,0
6,10937,2017,12,1,2,1,0,1
6,10937,2018,1,1,5,2,0.1429,0.5
6,10938,2017,12,1,2,2,0.5,1
6,10938,2018,1,1,1,1,0,1
6,10939,2017,12,1,1,1,0,1
6,10939,2018,1,1,6,1,0.3333,0.8333
6,10940,2017,12,1,1,1,0,0.5
6,10940,2018,1,1,1,1,1,0
6,10941,2017,12,1,3,1,0,0.6667
6,10942,2017,12,1,4,2,0.8,0.8
6,10942,2018,1,1,1,1,0,0
6,10943,2017,12,1,2,1,0,0.3333
6,10943,2018,1,1,3,3,0.3333,0.3333
6,10944,2017,12,1,1,2,1,1
6,10944,2018,1,1,2,2,0,0.3333
6,10945,2017,12,1,1,1,1,1
6,10945,2018,1,1,3,2,1,0.25
6,10946,2017,12,1,4,3,0.25,0.5
6,10946,2018,1,1,6,2,0.2857,0.7143
6,10947,2017,12,1,1,1,0,1
6,10947,2018,1,1,2,1,0,1
6,10948,2017,12,1,3,2,0.3333,0.3333
6,10949,2017,12,1,3,2,0,0.6667
6,10950,2017,12,1,3,3,0,0.6667
6,10950,2018,1,1,1,1,0,1
6,10951,2017,12,1,3,1,0.3333,0.3333
6,10952,2017,12,1,3,1,0,0
6,10952,2018,1,1,1,1,0,0
6,10953,2017,12,1,3,2,0,0
6,10954,2017,12,1,4,1,0.2,0.2
6,10954,2018,1,1,3,2,0.5,0.5
6,10955,2017,12,1,3,2,0.3333,0.3333
6,10955,2018,1,1,6,1,0,0.7778
6,10956,2017,12,1,2,1,0.5,0
6,10956,2018,1,1,2,1,0.6667,0
6,10957,2017,12,1,2,1,1,0.5
6,10958,2017,12,1,1,1,1,0
6,10958,2018,1,1,6,2,0.2857,0.7143
6,10959,2017,12,1,9,3,0.4545,0.3636
6,10959,2018,1,1,2,1,1,1
6,10960,2017,12,1,2,2,0.3333,0.3333
6,10960,2018,1,1,6,2,0.3333,0.6667
6,10961,2017,12,1,3,2,0.3333,0.6667
6,10962,2017,12,1,3,2,0,0.5
6,10963,2017,12,1,1,1,0,0.3333
6,10963,2018,1,1,2,2,0,0
6,10964,2017,12,1,7,2,0.1429,0.7143
6,10964,2018,1,1,6,2,0.5,0.3333
6,10965,2017,12,1,2,1,0,0.5
6,10965,2018,1,1,11,4,0.0667,0.7333
6,10965,2018,2,1,2,1,0.5,0.5
6,10966,2017,12,1,4,3,0.5,1
6,10967,2017,12,1,4,3,0,0.25
6,10967,2018,1,1,4,3,0.25,0.5
6,10968,2017,12,1,4,3,0.6,0.2
6,10969,2017,12,1,1,1,0,0
6,10969,2018,1,1,6,2,0,0.8333
6,10970,2017,12,1,2,2,0,0.5
6,10970,2018,1,1,1,1,0,1
6,10971,2017,12,1,6,3,0.1429,0
6,10971,2018,1,1,5,3,0.7143,0
6,10972,2017,12,1,4,1,0.25,0
6,10973,2017,12,1,4,3,0.5,1
6,10973,2018,1,1,2,2,0,0
6,10974,2017,12,1,3,3,1,0.5
6,10974,2018,1,1,13,2,0.0714,0.4286
6,10975,2017,12,1,2,2,0.3333,0.6667
6,10975,2018,1,1,8,2,0,0.6
6,10975,2018,2,1,11,3,0.4375,0.75
6,10975,2018,3,1,3,1,0,0.1429
6,10975,2018,4,1,,,,
6,10975,2018,5,1,,,,
6,10976,2017,12,1,4,2,0.8,0.8
6,10976,2018,1,1,1,1,0,1
6,10977,2017,12,1,1,1,0,0
6,10977,2018,1,1,5,1,0.4,0
6,10978,2017,12,1,3,3,0,0.6667
6,10979,2017,12,1,5,4,0.5,0.6667
6,10980,2017,12,1,1,1,0,0
6,10980,2018,1,1,2,1,0.3333,0.3333
6,10980,2018,2,1,4,3,0.9,0.5
6,10981,2017,12,1,1,1,0,0.6667
6,10981,2018,1,1,2,1,0,0
6,10982,2017,12,1,2,1,0.5,1
6,10982,2018,1,1,2,1,1,0.5
6,10983,2017,12,1,1,1,0,0
6,10983,2018,1,1,3,2,0.6,0.2
6,10983,2018,2,1,1,1,0,0
6,10984,2017,12,1,3,2,0.8571,0
6,10984,2018,1,1,4,2,0.6,0
6,10984,2018,2,1,1,1,1,0
6,10985,2017,12,1,6,2,0.2857,0.7143
6,10985,2018,1,1,2,2,0.5,1
6,10986,2017,12,1,5,1,0.4,0.8
6,10986,2018,1,1,3,2,0.3333,0.6667
6,10987,2017,12,1,4,2,0.25,0.75
6,10988,2017,12,1,1,1,1,0
6,10988,2018,1,1,4,2,0.5714,0.4286
6,10989,2017,12,1,2,2,0.3333,0.6667
6,10989,2018,1,1,2,1,0,1
6,10990,2017,12,1,3,3,0.3333,0.6667
6,10990,2018,1,1,3,2,0.25,1
6,10991,2017,12,1,10,3,0.0833,0.5
6,10991,2018,1,1,3,3,0.5,0.5
6,10992,2017,12,1,1,1,1,0
6,10992,2018,1,1,3,1,0,0.25
6,10993,2017,12,1,3,3,0.6667,0.3333
6,10993,2018,1,1,2,2,1,0.3333
6,10994,2017,12,1,1,1,0,0.5
6,10994,2018,1,1,5,3,0.3333,0.5
6,10995,2017,12,1,12,4,0.1538,0.6923
6,10995,2018,1,1,23,3,0.4483,0.4483
6,10996,2017,12,1,2,1,0.5,0
6,10996,2018,1,1,3,1,0,0.25
6,10997,2017,12,1,7,3,0.4,0.8
6,10998,2017,12,1,1,1,0,1
6,10998,2018,1,1,1,1,0,0.5
6,10999,2017,12,1,6,2,0.6667,0
6,10999,2018,1,1,41,4,0.48,0
6,10999,2018,2,1,15,5,0.625,0
6,11000,2017,12,1,4,3,0.25,1
6,11001,2017,12,1,1,1,0,0
6,11001,2018,1,1,12,4,0.1818,0
6,11001,2018,2,1,4,3,0.8,0
6,11002,2017,12,1,7,3,0.5556,0.7778
6,11002,2018,1,1,2,1,0,0
6,11003,2017,12,1,7,1,0.3333,0.6667
6,11003,2018,1,1,9,2,0.1,0.3
6,11004,2017,12,1,3,1,0.1429,0
6,11004,2018,1,1,7,2,0.5333,0
6,11004,2018,2,1,3,2,0.8,0
6,11005,2017,12,1,1,1,0,0
6,11005,2018,1,1,3,2,0.5714,0.5714
6,11006,2017,12,1,5,2,0.2857,0.7143
6,11006,2018,1,1,1,1,0,0
6,11007,2017,12,1,2,2,0.5,0
6,11007,2018,1,1,4,2,0.2857,0.1429
6,11008,2017,12,1,3,2,0.6667,1
6,11008,2018,1,1,1,1,1,1
6,11009,2017,12,1,3,2,0,0.6667
6,11009,2018,1,1,1,1,0,0
6,11010,2017,12,1,1,1,0,1
6,11010,2018,1,1,3,3,0.5,0.25
6,11011,2017,12,1,8,2,0.5,0.5
6,11011,2018,1,1,15,4,0.3125,0.4375
6,11012,2017,12,1,2,1,0.5,0
6,11012,2018,1,1,2,1,0,0
6,11012,2018,2,1,2,1,0,0
6,11013,2017,12,1,1,1,1,1
6,11013,2018,1,1,1,1,0,1
6,11014,2017,12,1,2,1,0,0.6667
6,11014,2018,1,1,3,2,0.75,1
6,11015,2017,12,1,3,1,0,0
6,11016,2017,12,1,1,1,1,0.5
6,11016,2018,1,1,5,3,0.6667,0
6,11017,2017,12,1,1,1,1,1
6,11017,2018,1,1,5,1,0,0.6
6,11018,2017,12,1,7,3,0.875,0.875
6,11018,2018,1,1,4,1,0,0.2
6,11019,2017,12,1,3,2,1,0.6
6,11019,2018,1,1,4,2,0,0.3333
6,11019,2018,2,1,2,1,0,0.5
6,11020,2017,12,1,15,1,0.0526,0.5263
6,11020,2018,1,1,16,1,0.2778,0.4444
6,11021,2017,12,1,1,1,1,0
6,11021,2018,1,1,1,1,1,0.4
6,11022,2017,12,1,3,2,0.3333,0
6,11023,2017,12,1,1,1,0,0
6,11023,2018,1,1,5,2,0.25,0
6,11024,2017,12,1,2,2,0,1
6,11024,2018,1,1,1,1,0,1
6,11025,2017,12,1,5,2,0.3333,0.6667
6,11025,2018,1,1,2,1,0.5,1
6,11026,2017,12,1,2,2,0,0.6667
6,11026,2018,1,1,1,1,1,1
6,11027,2017,12,1,2,2,1,0
6,11027,2018,1,1,3,2,0.5,0
6,11027,2018,2,1,3,2,0.3333,0
6,11028,2017,12,1,1,1,0,0.5
6,11028,2018,1,1,1,1,0,0
6,11029,2017,12,1,5,2,0,0.5
6,11029,2018,1,1,1,1,0,0.3333
6,11030,2017,12,1,1,1,1,1
6,11030,2018,1,1,3,1,0,1
6,11030,2018,2,1,3,2,0.3333,0.6667
6,11031,2017,12,1,2,1,0,0.5
6,11031,2018,1,1,2,1,0,0.5
6,11032,2017,12,1,4,2,0.5,0.25
6,11032,2018,1,1,4,2,0.6,0.2
6,11033,2017,12,1,2,2,1,0
6,11033,2018,1,1,1,1,0,0
6,11034,2017,12,1,3,2,0,0.6667
6,11034,2018,1,1,1,1,1,0
6,11035,2017,12,1,3,3,0,0
6,11035,2018,1,1,3,2,0,0
6,11036,2017,12,1,3,2,0,0.3333
6,11037,2017,12,1,1,1,1,0.5
6,11037,2018,1,1,1,1,1,1
6,11038,2017,12,1,4,3,0.5,0
6,11038,2018,1,1,4,3,0.7143,0
6,11039,2017,12,1,3,1,0.8333,0.6667
6,11039,2018,1,1,4,2,0.4,0.2
6,11040,2017,12,1,1,1,1,0
6,11040,2018,1,1,2,1,0,1
6,11041,2017,12,1,4,2,0.5,0
6,11042,2017,12,1,7,2,0.1,0.4
6,11042,2018,1,1,27,5,0.4865,0.5135
6,11043,2017,12,1,3,1,0,0
6,11043,2018,1,1,2,2,0.5,0
6,11044,2017,12,1,4,2,0.2222,0.7778
6,11045,2017,12,1,2,1,0,0.5
6,11045,2018,1,1,1,1,0,1
6,11046,2017,12,1,2,2,0.6667,0
6,11046,2018,1,1,1,1,1,1
6,11047,2017,12,1,2,2,0,1
6,11047,2018,1,1,1,1,0,0
6,11048,2017,12,1,5,1,0.3333,0.3333
6,11048,2018,1,1,5,1,0.6,0.4
6,11049,2017,12,1,1,1,0,0
6,11049,2018,1,1,7,2,0.6667,0.5556
6,11050,2017,12,1,2,1,0,0.25
6,11050,2018,1,1,1,1,0,0
6,11051,2017,12,1,3,2,0.3333,0.3333
6,11052,2017,12,1,2,1,0.8,0.6
6,11053,2017,12,1,1,1,0,1
6,11053,2018,1,1,,,,
6,11053,2018,2,1,2,2,0.5,1
6,11054,2017,12,1,2,1,0,1
6,11055,2017,12,1,5,3,0.1667,1
6,11055,2018,1,1,1,1,0,0
6,11056,2017,12,1,6,2,0.3333,0.5
6,11056,2018,1,1,5,2,0.2,0.4
6,11057,2017,12,1,13,4,0.7692,0.7692
6,11057,2018,1,1,1,1,1,1
6,11058,2017,12,1,1,1,0,1
6,11058,2018,1,1,2,2,0.5,1
6,11059,2017,12,1,3,1,0,0
6,11059,2018,1,1,6,1,0.7273,0
6,11060,2017,12,1,5,3,0.375,0
6,11061,2017,12,1,4,2,0,1
6,11062,2017,12,1,1,1,1,0
6,11062,2018,1,1,1,1,1,0
6,11063,2017,12,1,1,1,1,1
6,11063,2018,1,1,2,1,0,0.3333
6,11064,2017,12,1,1,1,1,1
6,11064,2018,1,1,1,1,1,0.5
6,11065,2017,12,1,3,3,0.4286,0
6,11066,2017,12,1,1,1,0,0
6,11066,2018,1,1,2,2,0.6667,0.3333
6,11067,2017,12,1,1,2,1,0
6,11067,2018,1,1,1,1,0,0
6,11068,2017,12,1,3,2,0,0
6,11068,2018,1,1,3,2,0.3333,0
6,11069,2017,12,1,4,2,0.75,0.75
6,11069,2018,1,1,2,1,0,0
6,11070,2017,12,1,2,2,0,0
6,11070,2018,1,1,9,2,0.3636,0.5455
6,11071,2017,12,1,1,1,1,0.3333
6,11071,2018,1,1,15,5,0.5,0.7273
6,11071,2018,2,1,3,2,0.6667,0.6667
6,11072,2017,12,1,2,1,0,0
6,11072,2018,1,1,2,1,0,0
6,11073,2017,12,1,3,1,0.6,0.4
6,11074,2017,12,1,1,1,0,0
6,11074,2018,1,1,5,3,0.5,0.3333
6,11075,2017,12,1,2,2,0,0
6,11075,2018,1,1,1,1,1,0
6,11076,2017,12,1,2,2,1,0.5
6,11076,2018,1,1,5,3,0.2,0.4
6,11077,2017,12,1,9,2,0.7,0
6,11077,2018,1,1,9,3,0.7,0
6,11078,2017,12,1,1,1,1,1
6,11078,2018,1,1,3,3,0.25,0.5
6,11078,2018,2,1,1,1,1,1
6,11079,2017,12,1,3,2,0.6,0.2
6,11079,2018,1,1,4,2,0,0.2857
6,11080,2017,12,1,2,1,0,0
6,11080,2018,1,1,1,1,0,0
6,11081,2017,12,1,3,1,0.25,0.5
6,11082,2017,12,1,4,2,0,0.75
6,11082,2018,1,1,4,3,0.1667,0.8333
6,11083,2017,12,1,2,2,0.5,0.5
6,11083,2018,1,1,2,2,0.3333,0.3333
6,11084,2017,12,1,6,3,0.2857,0
6,11084,2018,1,1,10,3,0.2353,0.4706
6,11085,2017,12,1,2,1,0,0.6667
6,11086,2017,12,1,1,1,0,0
6,11086,2018,1,1,5,4,0.1667,0.8333
6,11087,2017,12,1,2,1,0,0
6,11087,2018,1,1,14,3,0.3846,0
6,11088,2017,12,1,1,1,0,1
6,11088,2018,1,1,1,1,0,0.5
6,11089,2017,12,1,1,1,0,0
6,11089,2018,1,1,4,2,0.3333,0.6667
6,11090,2017,12,1,4,2,0.5,1
6,11091,2017,12,1,7,1,0.125,0.75
6,11092,2017,12,1,2,1,0.6667,0.3333
6,11092,2018,1,1,1,1,1,1
6,11093,2017,12,1,3,2,0.6667,0.6667
6,11093,2018,1,1,1,1,0,0
6,11094,2017,12,1,5,2,0.4667,0
6,11095,2017,12,1,10,5,0.4286,0
6,11095,2018,1,1,10,5,0.5714,0
6,11096,2017,12,1,2,1,1,0.6667
6,11097,2017,12,1,2,2,0,0.25
6,11097,2018,1,1,3,2,0,0
6,11098,2017,12,1,2,2,0.3333,0.3333
6,11099,2017,12,1,2,1,1,0.3333
6,11100,2017,12,1,2,2,0,0.75
6,11101,2017,12,1,2,1,0.5,0.5
6,11102,2017,12,1,3,2,0.75,0.75
6,11102,2018,1,1,1,1,1,0
6,11103,2017,12,1,2,1,0.3333,0.6667
6,11103,2018,1,1,14,4,0.4091,0.3182
6,11104,2017,12,1,10,1,0.5385,0.4615
6,11105,2017,12,1,3,3,0.3333,0.6667
6,11106,2017,12,1,3,3,0.6667,0
6,11107,2017,12,1,5,2,0.5,0.6
6,11107,2018,1,1,2,2,1,0.5
6,11108,2017,12,1,4,4,0.4,0.2
6,11108,2018,1,1,3,2,0.4,0.6
6,11109,2017,12,1,8,1,0.3,0.7
6,11109,2018,1,1,7,1,0.25,0.625
6,11110,2017,12,1,2,3,0,0
6,11110,2018,1,1,1,1,0,0
6,11111,2017,12,1,10,2,0.4706,0.5882
6,11111,2018,1,1,4,1,0,0.6
6,11112,2017,12,1,3,2,0,0.6667
6,11113,2017,12,1,1,1,1,0
6,11113,2018,1,1,3,3,0,0.3333
6,11114,2017,12,1,8,3,0.5,0.5
6,11115,2017,12,1,1,1,1,1
6,11115,2018,1,1,4,2,0.25,0.5
6,11116,2017,12,1,1,1,1,1
6,11117,2017,12,1,3,2,0.6667,0.3333
6,11117,2018,1,1,5,4,0.6667,0.5
6,11118,2017,12,1,4,2,0.3333,0.5
6,11119,2017,12,1,1,1,0,1
6,11119,2018,1,1,4,3,0.2,0.6
6,11120,2017,12,1,3,2,0.25,0.25
6,11121,2017,12,1,2,2,0.5,1
6,11121,2018,1,1,2,2,0,1
6,11122,2017,12,1,2,1,0,0
6,11122,2018,1,1,5,2,0.6,0
6,11123,2017,12,1,4,3,0.3333,0
6,11124,2017,12,1,3,2,0.3333,0.6667
6,11125,2017,12,1,4,1,0.2,0.4
6,11125,2018,1,1,1,1,1,0
6,11126,2017,12,1,1,1,0,1
6,11126,2018,1,1,2,2,1,0.5
6,11127,2017,12,1,3,3,0.4167,0.5833
6,11127,2018,1,1,1,1,0,1
6,11128,2017,12,1,3,2,0.75,0.5
6,11128,2018,1,1,3,1,0.6667,0.3333
6,11129,2017,12,1,1,1,0,1
6,11129,2018,1,1,1,1,1,0.3333
6,11130,2017,12,1,1,1,0,0
6,11130,2018,1,1,2,1,1,0.5
6,11131,2017,12,1,2,2,1,0
6,11131,2018,1,1,4,2,0.25,0.5
6,11132,2017,12,1,1,1,0,1
6,11132,2018,1,1,2,1,0.5,1
6,11133,2017,12,1,1,1,1,0
6,11133,2018,1,1,2,1,1,0
6,11134,2017,12,1,2,1,0.2,0.4
6,11134,2018,1,1,1,1,1,1
6,11135,2017,12,1,5,2,0.6,0
6,11136,2017,12,1,3,3,0,0
6,11137,2017,12,1,2,1,0,1
6,11137,2018,1,1,1,1,0,1
6,11138,2017,12,1,6,2,0.6667,0.3333
6,11138,2018,1,1,6,3,0.1667,0.8333
6,11139,2017,12,1,1,1,1,0
6,11139,2018,1,1,2,1,0,0.5
6,11140,2017,12,1,1,1,0,1
6,11140,2018,1,1,6,3,0.4,0.6
6,11141,2017,12,1,1,1,1,0
6,11141,2018,1,1,5,2,0.1667,0
6,11142,2017,12,1,7,2,0,0.4
6,11143,2017,12,1,4,1,0,0.5
6,11144,2017,12,1,5,2,0.2857,0
6,11144,2018,1,1,7,4,0.25,0
6,11145,2017,12,1,7,4,0.5385,0.6923
6,11146,2017,12,1,2,2,0,0.5
6,11146,2018,1,1,4,2,0.25,0.75
6,11147,2017,12,1,3,2,0.25,0.5
6,11148,2017,12,1,5,4,0.25,0
6,11148,2018,1,1,1,1,1,0
6,11149,2017,12,1,5,2,0.2,0.8
6,11150,2017,12,1,3,3,1,0.6
6,11150,2018,1,1,8,4,0.4,0.4
6,11151,2017,12,1,2,1,0,1
6,11151,2018,1,1,1,1,0,1
6,11152,2017,12,1,3,1,1,0
6,11152,2018,1,1,4,2,1,0.5
6,11153,2017,12,1,3,2,0.5,0.5
6,11154,2017,12,1,3,3,0.4,1
6,11154,2018,1,1,4,1,0.3333,0.8333
6,11154,2018,2,1,,,,
6,11154,2018,3,1,1,1,1,0.5
6,11155,2017,12,1,7,3,0.2727,0.4545
6,11156,2017,12,1,4,2,0.2,0
6,11156,2018,1,1,1,1,0,0
6,11157,2017,12,1,3,2,0.25,0.75
6,11158,2017,12,1,2,1,0,0
6,11158,2018,1,1,8,2,0.3,0
6,11158,2018,2,1,4,3,0.2,0.2
6,11159,2017,12,1,2,1,0.3333,0.3333
6,11160,2017,12,1,2,1,0.5,0.5
6,11160,2018,1,1,1,1,0,0
6,11161,2017,12,1,2,2,0,0.7
6,11162,2017,12,1,1,1,1,0.5
6,11162,2018,1,1,1,1,1,1
6,11163,2017,12,1,2,2,0,0.3333
6,11164,2017,12,1,20,5,0.2759,0.6552
6,11164,2018,1,1,9,4,0.3333,0.5556
6,11165,2017,12,1,1,1,0,0
6,11165,2018,1,1,3,1,0,0
6,11166,2017,12,1,2,2,0.5,0.75
6,11166,2018,1,1,2,2,0.5,0
6,11166,2018,2,1,1,1,1,0
6,11167,2017,12,1,2,1,0,1
6,11167,2018,1,1,2,2,0.5,0.5
6,11168,2017,12,1,7,3,0.2,0.6
6,11169,2017,12,1,3,1,0.5,0.5
6,11169,2018,1,1,9,2,0.1667,0.6667
6,11170,2017,12,1,5,3,0,0.8
6,11171,2017,12,1,1,1,0,1
6,11171,2018,1,1,1,1,0,0.5
6,11172,2017,12,1,1,1,0,1
6,11172,2018,1,1,4,1,0.2,0.6
6,11173,2017,12,1,1,1,0,0
6,11173,2018,1,1,2,2,0,0
6,11174,2017,12,1,1,1,1,1
6,11174,2018,1,1,10,2,0.5,0.2
6,11175,2017,12,1,3,2,0,0.25
6,11176,2017,12,1,2,1,0,0.5
6,11176,2018,1,1,2,2,0,0
6,11177,2017,12,1,2,2,1,0.5
6,11177,2018,1,1,1,1,0,0
6,11178,2017,12,1,3,2,0,0.4
6,11178,2018,1,1,8,3,0.1111,0.2222
6,11179,2017,12,1,7,4,0.6667,0.5833
6,11179,2018,1,1,6,4,0.1667,0.25
6,11180,2017,12,1,3,1,0,0
6,11181,2017,12,1,3,3,0.4,0.4
6,11181,2018,1,1,10,1,0.2222,0.1667
6,11182,2017,12,1,3,1,0,0
6,11183,2017,12,1,2,1,0,0
6,11183,2018,1,1,1,1,1,0
6,11184,2017,12,1,1,1,0,1
6,11184,2018,1,1,2,1,0,0.5
6,11185,2017,12,1,2,1,1,0.5
6,11185,2018,1,1,3,2,0.3333,0.3333
6,11186,2017,12,1,1,1,0,1
6,11186,2018,1,1,5,4,0.4,0.6
6,11187,2017,12,1,7,2,0.4286,0.1429
6,11187,2018,1,1,5,2,0.1667,0.4167
6,11188,2017,12,1,2,2,1,0.5714
6,11189,2017,12,1,1,1,0,0.6
6,11189,2018,1,1,2,2,0,1
6,11190,2017,12,1,12,3,0.625,0
6,11190,2018,1,1,1,1,1,0
6,11191,2017,12,1,1,1,1,0
6,11191,2018,1,1,5,3,0.1667,0.5
6,11192,2017,12,1,2,2,0,0.6667
6,11193,2017,12,1,10,3,0,0.5556
6,11194,2017,12,1,1,1,0,0
6,11194,2018,1,1,6,3,0.25,0
6,11194,2018,2,1,4,3,0.75,0
6,11195,2017,12,1,5,3,0.6,0.4
6,11196,2017,12,1,3,2,0.2,0.4
6,11197,2017,12,1,3,1,0.4,0
6,11197,2018,1,1,1,1,1,0
6,11198,2017,12,1,6,4,0.7143,0.5714
6,11198,2018,1,1,3,2,1,0.6667
6,11199,2017,12,1,2,2,0.6667,1
6,11199,2018,1,1,1,1,0,1
6,11200,2017,12,1,2,2,0,0
6,11200,2018,1,1,13,3,0.3333,0.7333
6,11201,2017,12,1,1,1,0,1
6,11201,2018,1,1,4,1,0.2,0.4
6,11202,2017,12,1,1,1,0,0.5
6,11202,2018,1,1,2,2,0,1
6,11203,2017,12,1,4,1,0,0.5
6,11203,2018,1,1,7,2,0.125,0.125
6,11204,2017,12,1,2,1,0.6,0.8
6,11205,2017,12,1,3,2,0.6,0
6,11205,2018,1,1,1,1,0,0
6,11206,2017,12,1,3,2,0.6667,0.6667
6,11207,2017,12,1,10,2,0.5455,0
6,11207,2018,1,1,6,3,0.125,0
6,11207,2018,2,1,3,2,0,0
6,11208,2017,12,1,2,1,1,0
6,11208,2018,1,1,3,1,0.75,0
6,11209,2017,12,1,3,2,0.3333,0
6,11209,2018,1,1,1,1,0,0
6,11210,2017,12,1,1,1,0,1
6,11210,2018,1,1,4,1,0.6667,0.5
6,11211,2017,12,1,3,1,0,0
6,11211,2018,1,1,9,1,0,0
6,11211,2018,2,1,1,1,0,0
6,11212,2017,12,1,1,1,1,0
6,11212,2018,1,1,3,2,0,0.1667
6,11213,2017,12,1,1,1,0,1
6,11213,2018,1,1,2,2,0,1
6,11214,2017,12,1,2,1,0.75,0.5
6,11214,2018,1,1,2,2,0.75,0.25
6,11215,2017,12,1,11,1,0.5833,0.25
6,11216,2017,12,1,1,1,1,0
6,11216,2018,1,1,7,2,0.25,0.375
6,11217,2017,12,1,3,2,0,0.6
6,11218,2017,12,1,1,1,1,1
6,11218,2018,1,1,1,1,0,1
6,11219,2017,12,1,1,1,0,0
6,11219,2018,1,1,1,1,0,0
6,11219,2018,2,1,1,1,1,1
6,11219,2018,3,1,,,,
6,11219,2018,4,1,1,1,0,1
6,11220,2017,12,1,4,4,0.4286,0
6,11220,2018,1,1,1,1,0,0.5
6,11221,2017,12,1,6,4,0.5385,0.7692
6,11222,2017,12,1,1,1,1,0
6,11222,2018,1,1,2,2,1,0.5
6,11223,2017,12,1,3,1,0.6667,1
6,11223,2018,1,1,2,1,0,1
6,11224,2017,12,1,2,2,0,0
6,11224,2018,1,1,10,3,0.2,0.3
6,11225,2017,12,1,2,2,0.8,0.8
6,11225,2018,1,1,1,1,0,1
6,11226,2017,12,1,3,1,0,0.5
6,11226,2018,1,1,4,2,0,0.5
6,11227,2017,12,1,3,2,0.3333,0.3333
6,11227,2018,1,1,2,1,1,0.3333
6,11228,2017,12,1,9,3,0.6,0.5
6,11228,2018,1,1,5,2,0.6,0.4
6,11229,2017,12,1,1,1,1,0.5
6,11229,2018,1,1,1,1,0,0.5
6,11230,2017,12,1,4,1,0.2,0.6
6,11231,2017,12,1,8,2,0.375,0
6,11231,2018,1,1,4,1,0,0
6,11232,2017,12,1,9,2,0.3333,0.5
6,11232,2018,1,1,1,1,0,0.3333
6,11233,2017,12,1,1,1,1,1
6,11233,2018,1,1,1,1,1,0.5
6,11234,2017,12,1,3,1,0.3333,0.6667
6,11234,2018,1,1,6,1,0.6667,0.3333
6,11235,2017,12,1,1,1,1,1
6,11235,2018,1,1,5,2,0.3333,0.6667
6,11236,2017,12,1,2,2,0,1
6,11236,2018,1,1,2,1,0,0.5
6,11237,2017,12,1,3,3,0.3333,0.3333
6,11238,2017,12,1,1,1,0,0
6,11238,2018,1,1,1,1,0,0.5
6,11239,2017,12,1,1,1,0,0.5
6,11239,2018,1,1,1,1,0,0.6667
6,11239,2018,2,1,,,,
6,11239,2018,3,1,2,2,0,0.5
6,11239,2018,4,1,2,1,0,1
6,11239,2018,5,1,3,2,0,0.6667
6,11240,2017,12,1,2,1,1,0
6,11240,2018,1,1,3,1,1,0
6,11240,2018,2,1,2,1,0,0
6,11241,2017,12,1,2,1,0.6667,0.3333
6,11242,2017,12,1,2,2,0,1
6,11242,2018,1,1,3,2,0.25,0.75
6,11243,2017,12,1,1,1,1,1
6,11243,2018,1,1,5,3,0.3636,0.6364
6,11244,2017,12,1,2,1,0,0.3333
6,11244,2018,1,1,3,1,0.25,1
6,11245,2017,12,1,4,1,0.25,0.75
6,11245,2018,1,1,2,1,0,0
6,11246,2017,12,1,6,1,0.875,0.75
6,11246,2018,1,1,1,1,1,1
6,11247,2017,12,1,6,3,0.8571,0.3571
6,11247,2018,1,1,1,1,1,0
6,11248,2017,12,1,3,1,0.6667,0
6,11248,2018,1,1,6,4,0.1667,0
6,11249,2017,12,1,3,3,0.3333,0
6,11250,2017,12,1,2,1,0,0
6,11250,2018,1,1,3,1,0.3333,0.3333
